YEAR,MONTH,NAME,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE,Flood Risk,Landslide Risk,Storm Risk,Disaster Susceptibility Index
2025,2,0.9375,0.29803328290469,0.1069767441860464,0.7371225577264654,-0.0053726706455644,0.2656185382660273,0.2030158352619535,0.4771128450613582,0.4302784987113726,-0.0476894040811582,0.2237361166093514,-0.0456313643916285,0.2100452361094441
2025,2,1.0,0.0,0.055813953488372,0.0017761989342806,-0.0075879089355219,0.482161960309248,0.215344949421719,0.5833840632777393,0.5709780020139972,0.0249366118630177,0.2565678158149173,-0.0328152055675168,0.2725105429247679
2025,3,0.0625,0.0665658093797276,0.0418604651162789,0.4040852575488454,0.0165324975443829,0.079624244309924,0.0508040485579252,0.7485627001003841,0.6650217069904234,-0.1258688486473192,0.1751645258303222,-0.1310877522715646,0.1057671969143396
2025,3,0.125,0.8366111951588504,0.1162790697674418,1.0,0.0140437077711499,0.0723918234255157,0.0911890172936594,0.5705144800837577,0.4458214452073057,-0.1704289853965219,0.2824171874322309,-0.1570752962838278,0.1343113987589309
2025,3,0.1875,0.4947049924357035,0.2418604651162789,0.7939609236234458,0.0179544937718525,0.0728170277577925,0.061417119301068,0.7745796416378417,0.7022355065881334,-0.1753595217350599,0.2666195562636609,-0.1744332317191557,0.1154120931686853
2025,3,0.25,1.0,1.0,0.8188277087033747,0.0093875264237832,0.0720447201402261,0.0833320871476321,0.5743703235156516,0.4292777956376357,-0.1895056380915492,0.3102852330967299,-0.1787249719169425,0.1317012640695379
2025,3,0.3125,0.0892586989409984,0.0372093023255812,0.2468916518650089,0.0199029466564645,0.2982781734239418,0.0690085323294581,0.8029601012488102,0.7337071472620544,-0.0720732594540935,0.2600475052647324,-0.1359435932151393,0.1814805247559108
2025,3,0.375,0.0922844175491679,0.0325581395348836,0.6465364120781524,0.0127716444062323,0.1961916568328277,0.0551354724642689,0.7242412448673972,0.6551716662823222,-0.090110535916055,0.212180207138016,-0.1281910084208189,0.1472842107500191
2025,3,0.4375,0.010590015128593,0.0325581395348836,0.0,0.0087093980469076,0.0747900992681556,0.0420298984901382,0.7530756283603207,0.6779913261308372,-0.1257533381857137,0.1627661174464049,-0.1322493483747958,0.0981228253826353
2025,3,0.5,0.314674735249622,0.0976744186046511,0.7149200710479573,0.0164339857113986,0.0837200909324447,0.0503074143701348,0.7354138415659448,0.6554099178474855,-0.1468606202738583,0.2240631536125745,-0.1534970803766776,0.1141052875233576
2025,3,0.5625,0.0151285930408472,0.0465116279069767,0.0284191829484902,0.0094875034246332,0.2910692715229711,0.0593314993087388,0.8433622524859963,0.7843628815049184,-0.0790695269745393,0.2500653273934344,-0.1436064590503984,0.1688562818990102
2025,3,0.625,0.0136157337367623,0.0,0.0772646536412078,0.009848763583326,0.3058873911918572,0.0741122079471883,0.8409531399579344,0.782130568469684,-0.0738464785743755,0.2538701068738442,-0.13695268911139,0.1765358508903109
2025,3,0.6875,0.1633888048411497,0.0651162790697673,0.4165186500888101,0.0184677264160177,0.2905994433531479,0.0553041164171672,0.7867869622208029,0.7121002030510881,-0.0791293493559241,0.2678179525091972,-0.1460343084366033,0.1781832068726705
2025,3,0.75,0.0907715582450832,0.0511627906976743,0.2353463587921847,0.0234645918685216,0.3002321591841194,0.078309572741553,0.8176034341370549,0.760296140387333,-0.0731423581492748,0.2673225650422755,-0.1342346359947416,0.1858614427344836
2025,3,0.8125,0.0347957639939485,0.0976744186046511,0.1172291296625222,0.006990201382716,0.0726090409559375,0.0301119254950684,0.5867088997654094,0.4613117361706026,-0.096242563512609,0.1231012727345062,-0.1066795257396345,0.1009286387315784
2025,3,0.875,0.0484114977307109,0.0418604651162789,0.285968028419183,0.0097209761759871,0.0915778624668006,0.0446073885869989,0.732568427732568,0.641780843933029,-0.1199930861091496,0.1684281199255843,-0.130595587031989,0.1051210921990639
2025,3,0.9375,0.29803328290469,0.1069767441860464,0.7371225577264654,0.0158590100055707,0.0821118537519411,0.0531634347600032,0.7101652175922599,0.6421302818893333,-0.1408592116811103,0.2174239720860582,-0.1458132949032485,0.116524431476086
2025,3,1.0,0.0,0.055813953488372,0.0017761989342806,0.0089431890427739,0.2964641447208725,0.0434690406339703,0.8377752572420937,0.7789909673390587,-0.0750385324150474,0.2474203935969056,-0.1474844784819984,0.1678405683363728
2025,4,0.0625,0.0665658093797276,0.0418604651162789,0.4040852575488454,0.0736411746616452,0.0785284872934227,0.0749877946598219,0.8967721765858953,0.8681508182676578,-0.1329960002024669,0.2325942241159974,-0.1339235459927295,0.134357978759202
2025,4,0.125,0.8366111951588504,0.1162790697674418,1.0,0.0617995698492898,0.0873855377564416,0.0564980759740984,0.7231626256557012,0.6415372722254067,-0.1773581553803769,0.3403852257585709,-0.187154543302599,0.1521723581637161
2025,4,0.1875,0.4947049924357035,0.2418604651162789,0.7939609236234458,0.0714932889492963,0.0856968261981153,0.0763796674478609,0.8828960292955867,0.8763378342424417,-0.1717433416635345,0.3213655998798525,-0.1740498514387544,0.1493878014313219
2025,4,0.25,1.0,1.0,0.8188277087033747,0.0498994942004922,0.0866239363631454,0.0246995876054162,0.7281950673375021,0.6290404835297441,-0.1996920348783599,0.36676512587504,-0.2207893301651862,0.1420826659500351
2025,4,0.3125,0.0892586989409984,0.0372093023255812,0.2468916518650089,0.0875511689238949,0.3046448794558268,0.1058862842292629,0.9406534200986496,0.939103926019292,-0.0706426225075237,0.3233313395059746,-0.1284366895449561,0.2222036699369487
2025,4,0.375,0.0922844175491679,0.0325581395348836,0.6465364120781524,0.0684645819523285,0.2111456911871797,0.0714891479397132,0.8675611613536118,0.8311828098620311,-0.0920111338885538,0.2685765274240922,-0.1336056402640553,0.1769574069957008
2025,4,0.4375,0.010590015128593,0.0325581395348836,0.0,0.064956679520531,0.0743427079159902,0.0652810736924628,0.9301481483820966,0.904978553929718,-0.1388031470062691,0.2249035300426185,-0.1414891978561342,0.1237331372565535
2025,4,0.5,0.314674735249622,0.0976744186046511,0.7149200710479573,0.0672273916421775,0.1439899782582198,0.060863168690765,0.8616369720841807,0.8391897347099184,-0.1337069178074614,0.2941381049620273,-0.1592813829728391,0.1594960949035052
2025,4,0.5625,0.0151285930408472,0.0465116279069767,0.0284191829484902,0.0725517124886765,0.3013397395426669,0.0963063548180319,1.0010944349022382,1.0050990148509973,-0.0823091394262617,0.3162129571877719,-0.1414436906107166,0.2066140693733205
2025,4,0.625,0.0136157337367623,0.0,0.0772646536412078,0.0845153839348591,0.3798674157872167,0.1012421146037124,0.9929148768767588,0.9910483015185674,-0.0521781704389193,0.3402476469676886,-0.1340930877270853,0.2394338560343112
2025,4,0.6875,0.1633888048411497,0.0651162790697673,0.4165186500888101,0.0789893806416774,0.3033927180952934,0.088707491064749,0.932675603051946,0.9294451826573308,-0.0802604334092452,0.3332814271207873,-0.1436941904761013,0.2167200940773473
2025,4,0.75,0.0907715582450832,0.0511627906976743,0.2353463587921847,0.0975806115165343,0.2979073146787972,0.1237563340876175,0.9530805166012968,0.9544803991756432,-0.0712888201345147,0.3276967693427448,-0.1209165420547603,0.2274875108053735
2025,4,0.8125,0.0347957639939485,0.0976744186046511,0.1172291296625222,0.0571610828599596,0.1019392742319372,0.0404139778836817,0.7605516744975868,0.6970868494925959,-0.1021436958853472,0.1941066298248779,-0.1222759952874516,0.1328568571704729
2025,4,0.875,0.0484114977307109,0.0418604651162789,0.285968028419183,0.070476136743045,0.1095714596992673,0.0668821634971391,0.8932423109525617,0.8609989203956292,-0.1224277193565852,0.2358963625579617,-0.1355939055418142,0.1411407911846777
2025,4,0.9375,0.29803328290469,0.1069767441860464,0.7371225577264654,0.068201217667333,0.1493730016816328,0.0635395832250157,0.8583409074663085,0.8379305361511928,-0.1293791222123076,0.2924650296158663,-0.1555953111935245,0.1622977796396352
2025,4,1.0,0.0,0.055813953488372,0.0017761989342806,0.0693388197962021,0.3081568036568191,0.0734879172233726,1.0077857501333152,1.0041764534949291,-0.0813745810111364,0.3140839777348921,-0.1513603371984533,0.2018049022539618
2025,5,0.0625,0.0665658093797276,0.0418604651162789,0.4040852575488454,0.605962830539045,0.5154240237181077,0.3667354648894268,0.627122694182685,0.7922102869380749,0.2649312195565405,0.5081712755407063,0.1964019153429744,0.6388398532231898
2025,5,0.125,0.8366111951588504,0.1162790697674418,1.0,0.5554685984234076,0.5156611267328185,0.3371152924206211,0.4693886346182469,0.5731498303250027,0.1993469309496741,0.6032911226436385,0.1239478500557362,0.6302733941139846
2025,5,0.1875,0.4947049924357035,0.2418604651162789,0.7939609236234458,0.6152365225961436,0.5163235102614671,0.3742086846175719,0.6621177681505218,0.8330295723362913,0.2190976092432228,0.6050149228116821,0.1523603777521971,0.6532594290562304
2025,5,0.25,1.0,1.0,0.8188277087033747,0.5183745294297828,0.5159372859782523,0.2989853956890049,0.4747959798536602,0.5690893320211743,0.1671718015946567,0.6241114110266455,0.0801473211338047,0.6076225864362473
2025,5,0.3125,0.0892586989409984,0.0372093023255812,0.2468916518650089,0.6524560816303067,0.7413799350335654,0.413549012970862,0.6716532506852896,0.8585026564425617,0.3401398931310345,0.6077030760758736,0.217899909646279,0.7451051100310047
2025,5,0.375,0.0922844175491679,0.0325581395348836,0.6465364120781524,0.6041207614513342,0.6275204546744864,0.3627709527337922,0.6042137608300183,0.7493131691213271,0.2998332470619592,0.5378118821718452,0.1962734156079966,0.6743695797517689
2025,5,0.4375,0.010590015128593,0.0325581395348836,0.0,0.6224585969653502,0.467223149418601,0.3828966967061398,0.6707443876863427,0.8363108435581565,0.2539425045615925,0.4962846956525352,0.2046883787219331,0.6295381367588062
2025,5,0.5,0.314674735249622,0.0976744186046511,0.7149200710479573,0.5948055166640838,0.5111367890669016,0.3589064694898166,0.6382234721175719,0.7912580494853916,0.2321510754372274,0.5529692486662984,0.1628920748466751,0.634064222386109
2025,5,0.5625,0.0151285930408472,0.0465116279069767,0.0284191829484902,0.6462529429171495,0.7194433849676958,0.4071349444235766,0.7319440232035077,0.9137490093857848,0.3264325287123822,0.59548441885078,0.2088281966997892,0.7270817561554302
2025,5,0.625,0.0136157337367623,0.0,0.0772646536412078,0.671012756197368,0.7434750104494796,0.4155474140968495,0.7118439686611845,0.9087470236116656,0.347717238507878,0.6088188814637399,0.223792425392037,0.7521395430027301
2025,5,0.6875,0.1633888048411497,0.0651162790697673,0.4165186500888101,0.6273282680301071,0.7568621511159547,0.3707183457899681,0.6618296924033749,0.8508521808333354,0.3292851335820393,0.6181053228787156,0.1877809997602294,0.7331556575498698
2025,5,0.75,0.0907715582450832,0.0511627906976743,0.2353463587921847,0.6718779948278724,0.7391843899483951,0.4302821466609501,0.6801594740949405,0.8670046132800289,0.345397464272171,0.6148739497379027,0.2285672064692453,0.7564078428592403
2025,5,0.8125,0.0347957639939485,0.0976744186046511,0.1172291296625222,0.5789300618883624,0.5321775223855242,0.3794482393013152,0.5414048901166056,0.6479594274267053,0.2794647270482862,0.4698833135662967,0.2136977598643188,0.6312106273263394
2025,5,0.875,0.0484114977307109,0.0418604651162789,0.285968028419183,0.6270491083308685,0.5254714783579212,0.3739689175549246,0.6405428611657781,0.78780692218846,0.2755113648334971,0.5129998599904712,0.2047525775150036,0.6506193931560336
2025,5,0.9375,0.29803328290469,0.1069767441860464,0.7371225577264654,0.6010095120585488,0.5227172041756964,0.3615390076256518,0.6334264347881335,0.7943036949416702,0.2407303508280327,0.5555854104395456,0.1684298414197296,0.6423536665448336
2025,5,1.0,0.0,0.055813953488372,0.0017761989342806,0.6261299220313761,0.7351966033249266,0.3806169276295474,0.7343176673436759,0.9232625975557244,0.3241474163412933,0.5930504771180357,0.1932222141924966,0.7180787650310531
2025,6,0.0625,0.0665658093797276,0.0418604651162789,0.4040852575488454,0.505816243755161,0.6628766169401659,0.5779361955960749,0.4481089318144812,0.5721794397860145,0.3049111152832451,0.4783569080417464,0.2866409840641092,0.6793398646540716
2025,6,0.125,0.8366111951588504,0.1162790697674418,1.0,0.4489696485144134,0.6626594764709727,0.6028774884813464,0.2833960686051118,0.346734618755406,0.2380453691101497,0.5701579002784671,0.2355015567099551,0.6768878693238124
2025,6,0.1875,0.4947049924357035,0.2418604651162789,0.7939609236234458,0.5251584638473183,0.6640570087856815,0.58371062107972,0.4849776661505893,0.6219869804980156,0.2628144557009436,0.5801030363766437,0.2445657551123953,0.6993819264898291
2025,6,0.25,1.0,1.0,0.8188277087033747,0.4561026978894696,0.6656498133216673,0.5758612951820488,0.2878343441165097,0.3435244688736118,0.224569154328986,0.6052306471380635,0.2096084586163584,0.6796787535875672
2025,6,0.3125,0.0892586989409984,0.0372093023255812,0.2468916518650089,0.5631862502254714,0.8914559830871863,0.5865262891165295,0.4962515847881035,0.6368945160192856,0.3845351081646239,0.5816233129858541,0.2953902038625327,0.7848811178595245
2025,6,0.375,0.0922844175491679,0.0325581395348836,0.6465364120781524,0.5084856844783627,0.7623714257121079,0.5783935387222494,0.4270072631618518,0.5588621754805094,0.3374758071176904,0.5114864516630766,0.2892732264451214,0.7168082401579821
2025,6,0.4375,0.010590015128593,0.0325581395348836,0.0,0.5256005376785688,0.6034797675160626,0.5554632378040314,0.4641223309630658,0.6241986192294162,0.2974006776207738,0.4656818184299913,0.2859819887197107,0.66774164652381
2025,6,0.5,0.314674735249622,0.0976744186046511,0.7149200710479573,0.5030667422443902,0.6601471464478973,0.5792374718032485,0.4468941868776941,0.57216069730661,0.2784245299316242,0.5263312531189327,0.2617687004941154,0.6832503545456906
2025,6,0.5625,0.0151285930408472,0.0465116279069767,0.0284191829484902,0.5629158225088069,0.880201204094307,0.5690359372752796,0.5396335167535441,0.692016678665603,0.3797871275770213,0.5743641623222242,0.2870495590079603,0.7747461045510524
2025,6,0.625,0.0136157337367623,0.0,0.0772646536412078,0.595356102614853,0.8929705893156696,0.5749077041606718,0.5292245532879608,0.6866449408703534,0.3988271338093738,0.5865501425005799,0.3013634284174563,0.797691221941558
2025,6,0.6875,0.1633888048411497,0.0651162790697673,0.4165186500888101,0.5306650115106326,0.8885317236828211,0.5848373202613539,0.4865057653074873,0.6194518967382694,0.3651854881634869,0.5823271608739199,0.2794943980121189,0.7686425537618924
2025,6,0.75,0.0907715582450832,0.0511627906976743,0.2353463587921847,0.5844717405880451,0.8898856102452409,0.5950728974095383,0.5087748427018333,0.6500128603086726,0.3899222549439153,0.5904640889607369,0.3025385567753539,0.7957856321028984
2025,6,0.8125,0.0347957639939485,0.0976744186046511,0.1172291296625222,0.4556314633868039,0.662577852057626,0.5812408470421857,0.3176591208699191,0.4000589965182087,0.3140145403986307,0.4224337467357604,0.3021743772595368,0.6578593180218242
2025,6,0.875,0.0484114977307109,0.0418604651162789,0.285968028419183,0.5198614536011337,0.6642805099082566,0.5723268504865158,0.43262935170554,0.561784014330704,0.3158617142987514,0.4772816914651001,0.2935221561607673,0.6872697773151123
2025,6,0.9375,0.29803328290469,0.1069767441860464,0.7371225577264654,0.4937216007171832,0.6561869263185255,0.5842139490978726,0.4450489905573767,0.5636704474312317,0.2755315917804866,0.517313304177897,0.2629889334523596,0.676974479183503
2025,6,1.0,0.0,0.055813953488372,0.0017761989342806,0.5408532909509947,0.8876003634234348,0.5658200125472896,0.5357702090030949,0.6963548692019201,0.3754673836068093,0.5678070701527128,0.2814299505035952,0.7663583851671504
2025,7,0.0625,0.0665658093797276,0.0418604651162789,0.4040852575488454,0.556004173693224,0.7175517443850054,0.740568972240707,0.3978352818909798,0.4657542838363721,0.3514435554766225,0.4885307940666887,0.3768052036880813,0.7465621703691349
2025,7,0.125,0.8366111951588504,0.1162790697674418,1.0,0.4828773903260951,0.715268385907059,0.7954114099057774,0.2453200019690702,0.2519463442443221,0.2750063519928566,0.5771552407505808,0.3303026611504404,0.7391370650337452
2025,7,0.1875,0.4947049924357035,0.2418604651162789,0.7939609236234458,0.5682698394374683,0.7152809440977951,0.7512917832898054,0.4313497585963099,0.5292524815621353,0.3061517680414935,0.5898567298601467,0.3352572141843303,0.7648997949237126
2025,7,0.25,1.0,1.0,0.8188277087033747,0.4942816622139386,0.7156078494206348,0.7792771517387325,0.2301959627320277,0.2226062426750823,0.2663558271653603,0.6074881020253886,0.3139561668132691,0.7456004111864171
2025,7,0.3125,0.0892586989409984,0.0372093023255812,0.2468916518650089,0.6060460255557807,0.961483982555033,0.7423510803589097,0.4598331533100481,0.5734590015261927,0.4299711044327127,0.6028025425266822,0.3778617392541886,0.8547981851498865
2025,7,0.375,0.0922844175491679,0.0325581395348836,0.6465364120781524,0.5630156634771908,0.8425506919511101,0.7485748966297059,0.3802580932525351,0.4527909589450111,0.3926914125707855,0.530684981927326,0.3830545972896158,0.7953254224545903
2025,7,0.4375,0.010590015128593,0.0325581395348836,0.0,0.5789592883427865,0.6747303953103878,0.7162773279939361,0.4264599424477234,0.533339177279518,0.347651843927827,0.4848927435775744,0.3738477276980064,0.741242707489008
2025,7,0.5,0.314674735249622,0.0976744186046511,0.7149200710479573,0.5476970275218238,0.7117911304424804,0.7542425741406769,0.3971647814865527,0.4815223260996605,0.3217157203192008,0.5370858596591478,0.3551057080905451,0.7504101946777679
2025,7,0.5625,0.0151285930408472,0.0465116279069767,0.0284191829484902,0.614686717252878,0.9779789841080108,0.71861660253204,0.4955099950512814,0.6339019822251784,0.4386535238192134,0.6076058254614718,0.3712377978743383,0.859440684206104
2025,7,0.625,0.0136157337367623,0.0,0.0772646536412078,0.6165621493564146,0.9954164820971242,0.7269873118125327,0.4827080534092198,0.6244218861452591,0.4473466203161829,0.6112011134124659,0.3778603854764173,0.8688046299134449
2025,7,0.6875,0.1633888048411497,0.0651162790697673,0.4165186500888101,0.5757430915395669,0.989263987029224,0.7548057064154028,0.4369086547772327,0.5197847756662646,0.4233558212850325,0.6061368396721202,0.3709245985884697,0.8504356010250255
2025,7,0.75,0.0907715582450832,0.0511627906976743,0.2353463587921847,0.6429788972826367,0.984315159143021,0.7504438186060678,0.4723460457137617,0.5858621588684596,0.4489397416887003,0.6235149603504059,0.3895248316599575,0.8815930798458388
2025,7,0.8125,0.0347957639939485,0.0976744186046511,0.1172291296625222,0.4922891790308296,0.7046849050696009,0.7467997861134001,0.2637071845901642,0.3103193722486654,0.3521001298157844,0.4281152524786519,0.3901856548371812,0.7171525766911617
2025,7,0.875,0.0484114977307109,0.0418604651162789,0.285968028419183,0.5663493916879747,0.7219043790000393,0.7355521851206854,0.3858285983539175,0.4607594908450516,0.3611042009313471,0.4883103289215567,0.382118822110812,0.7536727790716108
2025,7,0.9375,0.29803328290469,0.1069767441860464,0.7371225577264654,0.5401461723234366,0.70435959868108,0.7584258693113581,0.3944047537371696,0.4699563564985481,0.3186820694957957,0.5269496591820026,0.3567299203836713,0.7435737840338594
2025,7,1.0,0.0,0.055813953488372,0.0017761989342806,0.5892558972756308,0.9854889232629124,0.7284674451744988,0.4952820785546102,0.6378087807534654,0.4322926201782039,0.599985202312256,0.3691073315415667,0.8507903559715895
2025,8,0.0625,0.0665658093797276,0.0418604651162789,0.4040852575488454,0.2615940678403959,0.6034174361617461,0.5745910904183116,0.4291140992986718,0.4741455359216293,0.1931834571869751,0.3676457202609139,0.2158352557217362,0.5272336253335032
2025,8,0.125,0.8366111951588504,0.1162790697674418,1.0,0.21747588299098,0.6321505988329221,0.5926158356922784,0.2826143618041504,0.2673306485594776,0.1364515409695534,0.4756763132908362,0.1621051072974901,0.5384981950416436
2025,8,0.1875,0.4947049924357035,0.2418604651162789,0.7939609236234458,0.275266816286252,0.6330622129377211,0.5731558101198388,0.4595486086198093,0.5498239164165046,0.1586451694282849,0.4814044905376336,0.1704621479662789,0.556893675124981
2025,8,0.25,1.0,1.0,0.8188277087033747,0.2175325265436644,0.6335912281508511,0.5612869054161198,0.2734864324551828,0.2438204127906842,0.1223930925716845,0.5041012089664916,0.1350772336385106,0.5366430694020436
2025,8,0.3125,0.0892586989409984,0.0372093023255812,0.2468916518650089,0.2887820509670753,0.8449129064732043,0.5853780311024435,0.4932227377683025,0.5852841487151701,0.261416274881031,0.4750170567633175,0.2132154102833396,0.6245442683518738
2025,8,0.375,0.0922844175491679,0.0325581395348836,0.6465364120781524,0.264856545704813,0.7378081745844665,0.5677715547720652,0.4188263192853021,0.4644800097899434,0.2342913650452878,0.4121523015546061,0.2135718800082927,0.573811934317226
